invoice_id,branch_id,created_at,updated_at,status,shipping_status,subtotal,invoice_discount,total_amount,amount_paid,salesperson_name,customer_id,note
HD209094,CN_MAIN,2025-04-11 10:13:14,,Hoàn thành,,23275000,0,23275000,23275000,GIA HÂN,KH000506,Trung tâm bán hàng công ty giao ĐL Hồng Nhi
HD208695.01,CN_MAIN,2025-04-09 12:04:37,,Hoàn thành,,39845000,0,39845000,39845000,GIA HÂN,KH006780,"Đơn hàng Phú Quốc, khách đã thanh toán."
HD208693,CN_MAIN,2025-04-09 11:41:23,,Hoàn thành,,3060000,0,3060000,3060000,GIA HÂN,KH000506,Bán hàng công ty giao ĐL Dũng Khiêm
HD207840,CN_MAIN,2025-04-04 14:55:45,,Hoàn thành,,16900000,0,16900000,16900000,GIA HÂN,KH000506,Trung tâm bán hàng cho công ty đi đại lý Hồng Nhi
HD207681.01,CN_MAIN,2025-04-03 16:52:12,,Hoàn thành,,202167000,0,202167000,202167000,GIA HÂN,KH000506,Trung tâm trả hàng lại công ty để hết hàng tồn trung tâm
HD207579,CN_MAIN,2025-04-03 09:52:20,,Hoàn thành,,4180000,0,4180000,4180000,GIA HÂN,KH000506,
HD207002,CN_MAIN,2025-03-31 16:44:09,,Hoàn thành,,8700000,0,8700000,8700000,GIAHAN,KH000506,
HD207176,CN_MAIN,2025-04-01 14:01:33,,Hoàn thành,,4157130,0,4157130,4157130,GIAHAN,KH005817,Trường nhận tại 02 ( giá bán ck 8%)
HD206879,CN_MAIN,2025-03-31 11:00:27,2025-03-31 11:01:00,Hoàn thành,,1080000,0,1080000,1080000,GIAHAN,KH000506,bán cty giao Quốc Hồng
HD207007,CN_MAIN,2025-03-31 17:06:19,,Hoàn thành,,32362800,0,32362800,32362800,GIAHAN,KH000506,ANH PHƯƠNG BÌNH THUẬN
HD206246,CN_MAIN,2025-03-28 11:42:10,,Hoàn thành,,26325000,0,26325000,26325000,GIAHAN,KH000506,bán cty giao đại lí Hồng NHi
HD205633,CN_MAIN,2025-03-25 14:33:34,,Hoàn thành,,8700000,0,8700000,8700000,GIAHAN,KH000506,
HD205389,CN_MAIN,2025-03-24 14:02:52,,Hoàn thành,,59675000,0,59675000,59675000,GIAHAN,KH000506,
HD203208,CN_MAIN,2025-03-14 10:21:52,,Hoàn thành,,11450000,0,11450000,11450000,GIAHAN,KH000506,bán cty giao Hồng Nhi
HD203414,CN_MAIN,2025-03-15 09:57:39,,Hoàn thành,,24400000,0,24400000,24400000,ADMIN,KH005992,"Uyên bán đơn Phú Quốc, khách ck 21.500.000,  còn 2.900.000 nợ lại, tiền đi gửi chành xe TÔ CHÂU ở VL , 1.200.000/ 1 lần (  a Tư gửi 2 lần trong 1 ngày, phí bên người nhận thanh toán 2.400.0000)"
HD205469,CN_MAIN,2025-03-24 16:33:06,,Hoàn thành,,8294400,0,8294400,8294400,GIAHAN,KH000506,
HD203009,CN_MAIN,2025-03-13 10:18:11,,Hoàn thành,,5529600,0,5529600,5529600,GIAHAN,KH000506,bán cty
HD202871,CN_MAIN,2025-03-12 13:58:03,,Hoàn thành,,10609200,0,10609200,10609200,GIAHAN,KH000506,bán cty (a Đương nhận tại 02)
HD202690,CN_MAIN,2025-03-11 15:55:25,,Hoàn thành,,14900000,0,14900000,10950000,ADMIN,KH003471,"A úT ghi nợ , đơn giao ngày 07/03, xe 65C 158.355"
HD202430,CN_MAIN,2025-03-10 10:33:15,,Hoàn thành,,5529600,0,5529600,5529600,GIAHAN,KH000506,bán cty xe thị tải Phúc thị trường nhận
HD201614,CN_MAIN,2025-03-06 09:43:51,,Hoàn thành,,2275000,0,2275000,2275000,GIAHAN,KH000506,
HD201610,CN_MAIN,2025-03-06 09:24:58,,Hoàn thành,,7439800,0,7439800,7439800,GIAHAN,KH000506,
HD201514,CN_MAIN,2025-03-05 17:17:48,,Hoàn thành,,36236000,0,36236000,36236000,ADMIN,KH003471,lên công nợ A ÚT cần thơ
HD201301,CN_MAIN,2025-03-04 16:11:51,,Hoàn thành,,32500000,0,32500000,32500000,GIAHAN,KH000506,BÁN CTY GIAO YẾN DUY-MINH PHÚ
HD201226,CN_MAIN,2025-03-04 12:09:27,,Hoàn thành,,38650068,0,38650068,38650068,GIAHAN,KH000506,bán cty giao đại lí
HD200496,CN_MAIN,2025-02-28 17:33:02,,Hoàn thành,,16687500,0,16687500,16687500,GIAHAN,KH000506,bán cty giao địa lí Dũng Khiêm
HD200004,CN_MAIN,2025-02-26 15:10:43,,Hoàn thành,,22000000,0,22000000,22000000,GIAHAN,KH000506,bán cty đi giao đại lí NGuyễn Văn Hùng
HD198921,CN_MAIN,2025-02-20 11:22:27,,Hoàn thành,,22000000,0,22000000,22000000,GIAHAN,KH000506,bán cty giao đại lí Nhựt Nguyễn
HD198670,CN_MAIN,2025-02-19 11:54:04,,Hoàn thành,,15300000,0,15300000,15300000,ADMIN,KH006538,khách đã ck đủ tiền cho a Phúc ngày 19/02
HD197844,CN_MAIN,2025-02-15 16:28:08,,Hoàn thành,,16025101,0,16025101,16025101,GIAHAN,KH000506,
HD197609,CN_MAIN,2025-02-14 16:28:23,,Hoàn thành,,12600000,0,12600000,12600000,GIAHAN,KH000506,bán cty giao đại lí
HD197160,CN_MAIN,2025-02-12 16:36:47,,Hoàn thành,,22680000,0,22680000,22680000,GIAHAN,KH000506,BÁn cty giáo Vui Phát
HD197146,CN_MAIN,2025-02-12 16:09:15,,Hoàn thành,,13150068,0,13150068,13150068,GIAHAN,KH000506,bán cty giao đại lí Ba Bé
HD197098,CN_MAIN,2025-02-12 14:00:26,,Hoàn thành,,89975000,0,89975000,89975000,ADMIN,KH005992,"Uyên bán, hàng đi Phú Quốc, đã ck đủ tiền cho a Phúc ngày 12/02/2025."
HD196806,CN_MAIN,2025-02-11 10:29:44,,Hoàn thành,,16156000,0,16156000,16156000,ADMIN,KH003471,"02 CHUYỂN TT, uyên bán lên nợ mới cho a Út CẦN THƠ."
HD196272,CN_MAIN,2025-02-08 16:24:08,,Hoàn thành,,13485000,0,13485000,13485000,ADMIN,KH000506,bán cty giao đại lí
HD195829,CN_MAIN,2025-02-06 15:28:11,,Hoàn thành,,10500000,0,10500000,10500000,ADMIN,KH000506,bán cty (lấy kho 08)
HD194613,CN_MAIN,2025-01-25 16:14:12,,Hoàn thành,,8800000,0,8800000,8800000,ADMIN,KH000506,bán cty
HD193817,CN_MAIN,2025-01-21 17:43:10,,Hoàn thành,,8709000,0,8709000,8709000,ADMIN,KH000506,BÁN CTY (SỰ NHẬN TẠI 02)
HD193150,CN_MAIN,2025-01-18 10:42:51,,Hoàn thành,,65155000,0,65155000,65155000,ADMIN,KH006414,thanh toán tiền mặt
HD192528,CN_MAIN,2025-01-15 14:03:06,,Hoàn thành,,6300000,0,6300000,6300000,ADMIN,KH000506,bán cty giao đại lí Minh Mẫn
HD190876,CN_MAIN,2025-01-07 12:01:44,,Hoàn thành,,2968750,0,2968750,2968750,ADMIN,KH000506,bán cty
HD190058,CN_MAIN,2025-01-03 17:06:01,,Hoàn thành,,13050000,0,13050000,13050000,ADMIN,KH000506,BÁN CTY ĐI ĐẠI LÍ
HD189773,CN_MAIN,2025-01-02 17:18:49,,Hoàn thành,,19000000,0,19000000,19000000,ADMIN,KH000506,BÁN CTY ĐI ĐẠI LÍ NGUYỄN VĂN HÙNG  (LẤY 02+06+08)
HD189433,CN_MAIN,2024-12-31 22:31:01,,Hoàn thành,,6120000,0,6120000,6120000,ADMIN,KH003204,Bán Phát Phạm HP (lấy tại kho 08)
HD189187,CN_MAIN,2024-12-30 16:53:13,,Hoàn thành,,2560000,0,2560000,2560000,ADMIN,KH000506,SỰ NHẬN TẠI 02 (LẤY DÙM A ĐƯƠNG )
HD189042.01,CN_MAIN,2025-01-03 17:34:12,,Hoàn thành,,53150000,0,53150000,53150000,ADMIN,KH000506,bán hàng cty đi Đại Lí Bảo Trinh
HD188494,CN_MAIN,2024-12-28 09:54:59,,Hoàn thành,,8400000,0,8400000,8400000,ADMIN,KH000506,
HD187343,CN_MAIN,2024-12-23 15:57:37,,Hoàn thành,,36300000,0,36300000,36300000,ADMIN,KH000506,
HD186791,CN_MAIN,2024-12-21 15:48:43,,Hoàn thành,,16400000,0,16400000,16400000,ADMIN,KH000506,Bán cty lấy tại kho 09
HD186549,CN_MAIN,2024-12-20 16:22:16,,Hoàn thành,,26300000,0,26300000,26300000,ADMIN,KH000506,
HD186272,CN_MAIN,2024-12-19 16:11:53,,Hoàn thành,,9900000,0,9900000,9900000,ADMIN,KH003471,
HD186250,CN_MAIN,2024-12-19 15:06:28,,Hoàn thành,,7147700,0,7147700,7147700,ADMIN,KH005817,bán cho Trường Hp lấy tại 02 (thanh toán chuyển khoản chị Thoa )
HD186221,CN_MAIN,2024-12-19 13:54:50,,Hoàn thành,,7976000,0,7976000,7976000,ADMIN,KH000506,bán cty giao đại lí Phát Tạo
HD187109.01,CN_MAIN,2024-12-23 17:32:30,,Hoàn thành,,39788500,3671523,36116977,36058020,ADMIN,KH005817,"Trường nhận 02 giao Vy (moprite 8g bán k tính ck,còn lại ck 10 %)"
HD186293,CN_MAIN,2024-12-19 16:53:05,,Hoàn thành,,26320000,0,26320000,26320000,ADMIN,KH005992,khách chuyển khoản cho anh Phúc thanh toán hết đơn hàng
HD185756,CN_MAIN,2024-12-17 16:55:45,,Hoàn thành,,13480240,0,13480240,13480240,ADMIN,KH005817,TRƯỜNG LẤY TẠI 09
HD184989,CN_MAIN,2024-12-15 12:54:01,,Hoàn thành,,11839520,0,11839520,11839520,ADMIN,KH005817,
HD183718,CN_MAIN,2024-12-10 20:58:47,,Hoàn thành,,30000000,0,30000000,30000000,ADMIN,KH000506,BAN CTY
HD183296,CN_MAIN,2024-12-09 09:35:56,,Hoàn thành,,26300000,0,26300000,26300000,ADMIN,KH000506,bán cty giao đại lí Ba Nguyễn
HD182356,CN_MAIN,2024-12-05 20:31:02,,Hoàn thành,,10605000,0,10605000,10605000,ADMIN,KH003204,
HD182179,CN_MAIN,2024-12-05 09:35:23,,Hoàn thành,,35700000,0,35700000,35700000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ ( LẤY KHO 02+09)
HD181889,CN_MAIN,2024-12-04 09:20:01,,Hoàn thành,,89012500,0,89012500,89012500,ADMIN,KH000506,
HD181871,CN_MAIN,2024-12-04 08:42:49,,Hoàn thành,,47500000,0,47500000,47500000,ADMIN,KH000506,
HD180583,CN_MAIN,2024-11-29 15:48:56,,Hoàn thành,,4660000,0,4660000,4660000,ADMIN,KH000506,bán cty lấy tại PtK 08
HD180280,CN_MAIN,2024-11-28 15:05:19,,Hoàn thành,,2688000,0,2688000,2688000,ADMIN,KH000506,bán cty
HD179843,CN_MAIN,2024-11-27 09:08:41,,Hoàn thành,,66025000,0,66025000,66025000,ADMIN,KH000506,bán cty
HD179454,CN_MAIN,2024-11-25 16:09:21,,Hoàn thành,,0,0,0,0,ADMIN,KH003121,anh Thiêm nhờ a Đào chở vô nhà anh Nhàn nhậu
HD179327,CN_MAIN,2024-11-25 11:54:09,,Hoàn thành,,57750000,0,57750000,57750000,ADMIN,KH000506,bán cty giao đại lí Cường Hạnh
HD178842,CN_MAIN,2024-11-23 16:23:50,,Hoàn thành,,27300000,0,27300000,27300000,ADMIN,KH000506,bán cty lấy kho 08 giao đl
HD178256,CN_MAIN,2024-11-21 16:23:29,,Hoàn thành,,21375000,0,21375000,21375000,ADMIN,KH000506,bán cty
HD178224,CN_MAIN,2024-11-21 15:19:34,,Hoàn thành,,1604655,0,1604655,1604655,ADMIN,KH005817,Trường nhận tại 02
HD177874,CN_MAIN,2024-11-20 10:26:12,,Hoàn thành,,35875000,0,35875000,35875000,ADMIN,KH000506,BáN CTY GIAO ĐẠI LÍ DIỆU HIỀN + TẤN TÀI
HD177375,CN_MAIN,2024-11-18 14:44:54,,Hoàn thành,,38055000,0,38055000,38055000,ADMIN,KH000506,
HD177389,CN_MAIN,2024-11-18 15:10:58,,Hoàn thành,,73850000,0,73850000,73850000,ADMIN,KH000506,bán cty giao đại lý Hồng Nhi
HD175546,CN_MAIN,2024-11-11 16:47:11,,Hoàn thành,,849900,0,849900,849900,ADMIN,KH005817,Trường lấy tại kho 09
HD174941,CN_MAIN,2024-11-09 16:14:46,,Hoàn thành,,11000000,0,11000000,11000000,ADMIN,KH000506,"nhận hàng 02, bán qua CTy giao ĐL"
HD175683,CN_MAIN,2024-11-12 09:13:44,,Hoàn thành,,25793000,0,25793000,25793000,ADMIN,KH005992,ĐƠN HÀNG KHÁCH Ở PHÚ QUỐC - UYÊN LÊN ĐƠN DÙM CLEN NGÀY 9/11
HD174640,CN_MAIN,2024-11-08 15:42:53,,Hoàn thành,,25200000,0,25200000,25200000,ADMIN,KH000506,
HD174614,CN_MAIN,2024-11-08 14:55:23,,Hoàn thành,,17400000,0,17400000,17400000,ADMIN,KH000506,bán cty giao đại lý
HD173813,CN_MAIN,2024-11-05 17:04:04,,Hoàn thành,,5100000,0,5100000,5100000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ
HD172920,CN_MAIN,2024-11-02 16:01:46,,Hoàn thành,,18975000,0,18975000,18975000,ADMIN,KH000506,BÁN CTY ĐI ĐẠI LÍ TRUNG NAM
HD172616,CN_MAIN,2024-11-01 16:16:01,,Hoàn thành,,15325000,0,15325000,15325000,ADMIN,KH000506,bán cty giao Nhật NGuyễn
HD171818,CN_MAIN,2024-10-30 09:55:07,,Hoàn thành,,20250000,0,20250000,20250000,ADMIN,KH000506,BÁN CTY ĐI ĐAỊ LÍ HOÀNG KHẢI
HD171978,CN_MAIN,2024-10-30 16:05:55,,Hoàn thành,,1812500,0,1812500,1812500,ADMIN,KH000506,
HD170988,CN_MAIN,2024-10-26 16:40:10,,Hoàn thành,,3912320,0,3912320,3912320,ADMIN,KH005817,
HD174235,CN_MAIN,2024-11-07 09:42:08,,Hoàn thành,,2494280,0,2494280,2494280,ADMIN,,TRƯỜNG NHẬN TẠI 02
HD169852,CN_MAIN,2024-10-23 11:08:00,,Hoàn thành,,972000,0,972000,972000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ THU HƯƠNG (CTY ĐÃ THU TIỀN MẶT )
HD169849,CN_MAIN,2024-10-23 10:55:47,,Hoàn thành,,46310000,0,46310000,46310000,ADMIN,KH000506,
HD168603,CN_MAIN,2024-10-18 11:17:10,,Hoàn thành,,46361000,0,46361000,46361000,ADMIN,KH000506,BÁN CTY ĐI ĐỊA LÍ
HD168070,CN_MAIN,2024-10-16 11:24:19,,Hoàn thành,,20750000,0,20750000,20750000,ADMIN,KH000506,
HD167591,CN_MAIN,2024-10-14 15:38:55,,Hoàn thành,,21000000,0,21000000,21000000,ADMIN,KH000506,bán cty đi Đại Lí Minh Mẫn
HD167608,CN_MAIN,2024-10-14 16:22:54,,Hoàn thành,,3209310,0,3209310,3209310,ADMIN,KH005817,BÁN TRƯỜNG HP (ĐÃ CK CHỊ THOA NGÀY 13/10)
HD167584,CN_MAIN,2024-10-14 15:18:36,,Hoàn thành,,13000000,0,13000000,13000000,ADMIN,KH000506,
HD166285,CN_MAIN,2024-10-10 09:20:27,,Hoàn thành,,33600000,0,33600000,33600000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ (HÀNG NHẬN TẠI KHO PTK 07 )
HD165643,CN_MAIN,2024-10-08 08:20:52,,Hoàn thành,,2660000,0,2660000,2660000,ADMIN,KH000506,bán cty anh Phúc lấy tại kho 02 và 06
HD165226,CN_MAIN,2024-10-06 21:53:16,,Hoàn thành,,13110000,0,13110000,13110000,ADMIN,KH003471,BÁN HÀNG ANH ÚT CẦN THƠ
HD165227,CN_MAIN,2024-10-06 21:58:33,,Hoàn thành,,1776000,0,1776000,1776000,ADMIN,KH000506,BÁN CTY (A THỐNG LẤY KHO 02)
HD164419,CN_MAIN,2024-10-03 17:12:20,,Hoàn thành,,1020000,0,1020000,1020000,ADMIN,KH000506,
HD163859,CN_MAIN,2024-10-01 14:43:04,2024-10-01 14:57:00,Hoàn thành,,16800000,0,16800000,16800000,ADMIN,KH000506,bán cty giao đại lí Ba Quân
HD163826,CN_MAIN,2024-10-01 13:33:07,,Hoàn thành,,4960000,0,4960000,4960000,ADMIN,KH000506,bán cty đi đại lí Ba Nguyễn
HD162986,CN_MAIN,2024-09-28 15:53:31,,Hoàn thành,,12900000,0,12900000,12900000,ADMIN,KH000506,BÁN CTY ĐI ĐẠI LÍ THU HƯƠNG
HD162705,CN_MAIN,2024-09-27 15:56:17,,Hoàn thành,,910000,0,910000,910000,ADMIN,KH002255,ANH THỐNG NHẬN TẠI 09
HD160339,CN_MAIN,2024-09-18 16:00:51,,Hoàn thành,,5400000,0,5400000,5400000,ADMIN,KH000506,TT BÁN CTY GIAO ĐẠI LÍ SÁU BẠN
HD159245,CN_MAIN,2024-09-14 15:42:23,,Hoàn thành,,3018000,0,3018000,3018000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ
HD158971,CN_MAIN,2024-09-13 15:30:39,,Hoàn thành,,34220000,0,34220000,34220000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ THU HƯƠNG
HD158642,CN_MAIN,2024-09-12 14:39:27,,Hoàn thành,,38725000,0,38725000,38725000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ HỒNG NHI
HD158641,CN_MAIN,2024-09-12 14:36:34,,Hoàn thành,,8400000,0,8400000,8400000,ADMIN,KH000506,BÁN CTY ĐI GIAO ĐẠI LÍ MINH PHÚ
HD157884,CN_MAIN,2024-09-09 16:42:36,,Hoàn thành,,5320000,0,5320000,5320000,ADMIN,KH000506,bán cty giao Tín Adama
HD158519,CN_MAIN,2024-09-12 08:43:33,,Hoàn thành,,30013000,0,30013000,30013000,ADMIN,KH000506,bán cty đi Đại Lí
HD157289,CN_MAIN,2024-09-07 15:07:39,,Hoàn thành,,990000,0,990000,990000,ADMIN,KH005375,BÁN A LƯỢNG LẤY TẠI KHO 09
HD157192,CN_MAIN,2024-09-07 10:40:31,,Hoàn thành,,1274670,0,1274670,1274670,ADMIN,KH003204,TRƯỜNG NHẬN TẠI 09
HD156360,CN_MAIN,2024-09-04 12:19:35,,Hoàn thành,,10080000,0,10080000,10080000,ADMIN,KH000506,TT bán Cty (Anh Nghĩa lấy tại kho 02)
HD156432,CN_MAIN,2024-09-04 17:17:41,,Hoàn thành,,4738000,0,4738000,4738000,ADMIN,KH000506,BÁN CTY ANH PHUC THỊ TRƯỜNG LẤY KHO 02
HD155726.01,CN_MAIN,2024-09-04 08:20:01,,Hoàn thành,,17118000,0,17118000,17118000,ADMIN,KH003471,Bán Anh Út (Anh Thiêm + Tuấn Anh giao)
HD155725.02,CN_MAIN,2024-09-03 15:03:26,,Hoàn thành,,4740000,0,4740000,4740000,ADMIN,KH005569,Bán anh Danh Cần Thơ
HD155522.01,CN_MAIN,2024-09-17 15:50:21,,Hoàn thành,,5320000,0,5320000,5320000,ADMIN,KH000506,bán cty giao Tín ADAMA
HD154279,CN_MAIN,2024-08-27 15:50:33,,Hoàn thành,,24200000,0,24200000,24200000,ADMIN,KH000506,ban cty giao đại lí Minh Phú
HD153531,CN_MAIN,2024-08-24 20:40:12,,Hoàn thành,,1485000,0,1485000,1485000,ADMIN,KH000506,bán cty giao đại lí
HD152810,CN_MAIN,2024-08-22 16:04:04,,Hoàn thành,,3726000,0,3726000,3726000,ADMIN,KH000506,Bán cty giao Hồng Quân
HD152563,CN_MAIN,2024-08-21 20:06:43,,Hoàn thành,,1847500,0,1847500,1847500,ADMIN,KH003204,Trường HP nhận tại 02
HD153796,CN_MAIN,2024-08-25 22:25:38,,Hoàn thành,,7800000,0,7800000,7800000,ADMIN,KH000506,anh Phúc thị trường nhận tại 02 ngày 21/8
HD152516,CN_MAIN,2024-08-21 15:35:48,,Hoàn thành,,3600000,0,3600000,3600000,ADMIN,KH000506,bán cty anh Phúc lấy kho 02 đi thị trường
HD151673,CN_MAIN,2024-08-18 22:28:40,,Hoàn thành,,41400000,0,41400000,41400000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ HỒNG NHI
HD151891,CN_MAIN,2024-08-19 15:34:18,,Hoàn thành,,5825000,0,5825000,5825000,ADMIN,KH005569,anh Phúc giao anh Danh
HD151889.03,CN_MAIN,2024-08-21 14:08:28,,Hoàn thành,,28120000,0,28120000,28120000,ADMIN,KH003471,anh Phúc giao anh Út Cần Thơ
HD151232,CN_MAIN,2024-08-17 13:28:07,,Hoàn thành,,739000,0,739000,739000,ADMIN,KH003204,Trường nhận tại 02
HD150163,CN_MAIN,2024-08-13 19:39:49,,Hoàn thành,,14400000,0,14400000,14400000,ADMIN,KH000506,TT BÁN CTY GIAO ĐẠI LÍ MINH PHÚ
HD149853,CN_MAIN,2024-08-12 17:02:15,,Hoàn thành,,8526000,0,8526000,8526000,ADMIN,KH000506,BÁN CTY (ANH NGHĨA NHẬN TẠI 02 )
HD148455,CN_MAIN,2024-08-07 20:43:26,,Hoàn thành,,10286000,0,10286000,10286000,ADMIN,KH000506,BÁN CTY LẤY TẠI KHO 02
HD148060,CN_MAIN,2024-08-06 14:52:37,,Hoàn thành,,28530000,0,28530000,28530000,ADMIN,KH003471,bán hàng anh Út Cần Thơ
HD148059,CN_MAIN,2024-08-06 14:52:13,,Hoàn thành,,4512000,0,4512000,4512000,ADMIN,KH005375,bán anh Lượng lấy kho 09
HD147803,CN_MAIN,2024-08-05 21:41:13,,Hoàn thành,,30400000,0,30400000,30400000,ADMIN,KH000506,bán cty giao đại lí Yến Duy
HD148063,CN_MAIN,2024-08-06 14:55:09,,Hoàn thành,,4240000,0,4240000,4240000,ADMIN,KH005474,anh Phúc thị trường nhận kho 02 đi giao khách
HD154901,CN_MAIN,2024-08-29 16:28:50,,Hoàn thành,,9546000,0,9546000,9546000,ADMIN,KH000506,Bán hàng cty a Nghĩa nhận tại 02
HD148306.02,CN_MAIN,2024-08-12 14:13:55,,Hoàn thành,,12024960,0,12024960,12024960,ADMIN,KH003204,Trường nhận tại 02 08
HD147802,CN_MAIN,2024-08-05 21:39:12,,Hoàn thành,,16400000,0,16400000,16400000,ADMIN,KH000506,bán cty giao Nguyễn Văn Hùng
HD147643,CN_MAIN,2024-08-05 09:57:45,,Hoàn thành,,13240000,0,13240000,13240000,ADMIN,KH001482,Giao Anh Lộc tại Vũng  Tàu
HD146683,CN_MAIN,2024-08-01 15:36:03,,Hoàn thành,,10400000,0,10400000,10400000,ADMIN,KH000506,bán cty giao Đại Lí
HD145936,CN_MAIN,2024-07-29 15:43:11,,Hoàn thành,,20870000,0,20870000,20870000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ
HD145914,CN_MAIN,2024-07-29 15:11:04,,Hoàn thành,,176098000,0,176098000,176098000,ADMIN,KH000506,BÁN CTY CHUYỂN KHO
HD146842,CN_MAIN,2024-08-02 09:42:40,,Hoàn thành,,2200000,0,2200000,2200000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ
HD144526,CN_MAIN,2024-07-23 20:46:49,,Hoàn thành,,690000,0,690000,690000,ADMIN,KH002255,Thống lấy tại 04
HD144510,CN_MAIN,2024-07-23 16:31:29,,Hoàn thành,,21750000,0,21750000,21750000,ADMIN,KH000506,bán cty giao đại lí
HD144082,CN_MAIN,2024-07-22 10:40:48,2024-07-22 10:48:00,Hoàn thành,,5100000,0,5100000,5100000,ADMIN,KH000506,tt bán cty
HD143075.01,CN_MAIN,2024-07-18 14:28:10,,Hoàn thành,,1425000,0,1425000,1425000,ADMIN,KH000506,BÁN CTY (ANH PHÚC ĐI THỊ TRƯỜNG)
HD142604,CN_MAIN,2024-07-16 11:07:46,,Hoàn thành,,2100000,0,2100000,2100000,ADMIN,KH000506,
HD143246.03,CN_MAIN,2024-08-12 14:03:01,,Hoàn thành,,13303276,0,13303276,13303276,ADMIN,KH003204,Phát lấy tại kho 07
HD144224,CN_MAIN,2024-07-22 16:34:47,,Hoàn thành,,4104000,0,4104000,4104000,ADMIN,KH005375,anh Lượng lấy tại kho 09
HD142594.01,CN_MAIN,2024-07-16 11:05:44,,Hoàn thành,,17910000,0,17910000,17910000,ADMIN,KH000506,
HD144198.02,CN_MAIN,2024-07-23 20:39:48,,Hoàn thành,,1455000,0,1455000,1455000,ADMIN,KH002255,anh Thống lấy hàng tại kho 02
HD141276,CN_MAIN,2024-07-11 09:38:03,,Hoàn thành,,24300000,0,24300000,24300000,ADMIN,KH000506,BÁN CTY GIAO ĐỊ LÍ MINH TRÍ
HD140105,CN_MAIN,2024-07-06 14:26:06,,Hoàn thành,,29575000,0,29575000,29575000,ADMIN,KH000506,bán cty giao đại lí
HD139087,CN_MAIN,2024-07-02 15:34:36,,Hoàn thành,,22850000,0,22850000,22850000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ HỒNG NHI
HD141118,CN_MAIN,2024-07-10 14:27:01,,Hoàn thành,,510000,0,510000,510000,ADMIN,KH000506,BÁN CTY (A ĐƯƠNG NHẬN TẠI 02)
HD148304.02,CN_MAIN,2024-08-12 13:45:05,,Hoàn thành,,7366440,0,7366440,7366440,ADMIN,KH003204,TRƯỜNG NHẬN TẠI 02 06
HD137268,CN_MAIN,2024-06-24 15:08:02,,Hoàn thành,,22000000,0,22000000,22000000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ (LẤY KHO 08)
HD136586,CN_MAIN,2024-06-21 14:02:45,,Hoàn thành,,54530000,0,54530000,54530000,ADMIN,KH000506,bán cty giao đại lí
HD136311.02,CN_MAIN,2024-06-20 16:52:25,,Hoàn thành,,4195000,0,4195000,4195000,ADMIN,KH000506,bán cty giao Đại Lí Vân Sơn
HD134484,CN_MAIN,2024-06-12 15:55:07,,Hoàn thành,,2200000,0,2200000,2200000,ADMIN,KH000506,bán cty giao Ngọc Vĩnh
HD134503,CN_MAIN,2024-06-12 16:23:48,,Hoàn thành,,13025000,0,13025000,13025000,ADMIN,KH000506,bán cty giao đại lí
HD132939,CN_MAIN,2024-06-06 16:42:30,,Hoàn thành,,30225000,0,30225000,30225000,ADMIN,KH000506,BÁN TT GIAO ĐẠI LÍ HỒNG NHI
HD134504.01,CN_MAIN,2024-06-14 10:12:47,,Hoàn thành,,25020000,0,25020000,25020000,ADMIN,KH000506,bán cty giao Hồng Nhi
HD132350.01,CN_MAIN,2024-06-04 13:22:50,,Hoàn thành,,24950000,0,24950000,24950000,ADMIN,KH000506,BÁN CTY GIAO ĐẠI LÍ
HD132087.01,CN_MAIN,2024-06-03 09:14:41,,Hoàn thành,,9925000,0,9925000,9925000,ADMIN,KH000506,bán cty giao Nhựt Nguyễn
HD135182.01,CN_MAIN,2024-06-29 13:33:33,,Hoàn thành,,7974000,0,7974000,7974000,ADMIN,KH000506,
HD131559,CN_MAIN,2024-05-31 21:56:39,,Hoàn thành,,32174000,0,32174000,32174000,ADMIN,KH000506,
HD132665,CN_MAIN,2024-06-05 22:32:22,,Hoàn thành,,1800000,0,1800000,1800000,ADMIN,KH000506,BÁN CTY ANH THỐNG LẤY TẠI 02
HD129810,CN_MAIN,2024-05-24 10:07:45,2024-05-24 10:08:00,Hoàn thành,,25200000,0,25200000,25200000,ADMIN,KH000506,
HD130986.01,CN_MAIN,2024-05-29 09:26:56,,Hoàn thành,,810000,0,810000,810000,ADMIN,KH000506,anh Thống lấy tại 09
HD131699,CN_MAIN,2024-06-01 15:12:58,2024-06-01 15:19:00,Hoàn thành,,7980000,0,7980000,7980000,ADMIN,KH000506,bán cty Khải đi thị trường
HD129338,CN_MAIN,2024-05-22 09:31:04,,Hoàn thành,,30550000,0,30550000,30550000,ADMIN,KH000506,CHUYỂN CTY GIAO ĐẠI LÍ HOÀNG KHẢI
